date,index1,index2,loss_profits,pred_date,prediction,real,accuracy
2017-10-23,328.2,330.6,2.40000002,2017-11-20,1.022503853,0.731261432,
2017-10-24,327.7,331.9999999,4.299999935,2017-11-21,1.464973211,1.312175751,
2017-10-25,327.9,333.7,5.800000024,2017-11-22,1.161018014,1.768831968,
2017-10-26,324.9,332.6000003,7.700000266,2017-11-23,0.363886207,2.36996007,
2017-10-27,328,333.3999999,5.399999933,2017-11-24,1.377482057,1.646341443,
2017-10-30,328.6,327.05,-1.549999974,2017-11-27,1.880696416,-0.471698105,
2017-10-31,332.2,328.8499999,3.350000118,2017-11-28,-1.181011558,-1.008428693,
2017-11-01,337.7,328.8500004,8.84999964,2017-11-29,-1.823383689,-2.620669127,
2017-11-02,336.2,323.3999998,-12.80000023,2017-11-30,1.399917483,-3.807257652,
2017-11-03,337.5,323.0000006,14.4999994,2017-12-01,-0.302631229,-4.29629612,
2017-11-06,335.3,326.15,-9.149999953,2017-12-04,2.579343319,-2.728899479,
2017-11-07,334.9,327.75,-7.149999989,2017-12-05,1.872133732,-2.134965658,
2017-11-08,336.4,322.8000001,-13.59999988,2017-12-06,0.523659885,-4.042806149,
2017-11-09,334.8,321.8499998,12.95000024,2017-12-07,-0.165359885,-3.867980957,
2017-11-10,334.05,322.5500002,11.49999976,2017-12-08,-0.239751428,-3.442598343,
2017-11-13,332.7,322.6500003,-10.04999971,2017-12-11,0.046250783,-3.020739317,
2017-11-14,332.45,321.5999997,10.85000026,2017-12-12,-0.187740594,-3.263648748,
2017-11-15,330.3,323.9999999,6.300000097,2017-12-13,-2.297114611,-1.907356977,
2017-11-16,332.45,325.4499998,7.000000221,2017-12-14,-2.240678549,-2.105579853,
2017-11-17,332.1,323.9000001,8.199999863,2017-12-15,-1.189961433,-2.469135761,
2017-11-20,330.6,325.2999999,5.30000014,2017-12-18,-0.480307549,-1.603145838,
2017-11-21,332,325,6.999999962,2017-12-19,-1.112978697,-2.108433723,
2017-11-22,333.7,324.7000003,8.999999678,2017-12-20,-0.600521386,-2.697033167,
2017-11-23,332.6,318.0000007,14.59999925,2017-12-21,-1.979848504,-4.389657021,
2017-11-24,333.4,319.6500003,13.74999969,2017-12-22,-1.597192883,-4.124175072,
2017-11-27,327.05,318.6,8.450000016,2017-12-26,-1.276546359,-2.583702803,
2017-11-28,328.85,322.3500001,6.499999873,2017-12-27,-1.499373555,-1.976585031,
2017-11-29,328.85,326.8,2.050000044,2017-12-28,-1.426128268,-0.623384535,
2017-11-30,323.4,327.65,4.249999959,2018-01-02,1.03350842,1.314162016,
2017-12-01,323,328.8500001,5.850000107,2018-01-03,0.311095625,1.811145544,
2017-12-04,326.15,326.15,0,2018-01-04,-0.631295919,0,
2017-12-05,327.75,330.1,-2.349999954,2018-01-05,-2.502271891,0.717009902,
2017-12-06,322.8,332.4000004,9.600000352,2018-01-08,0.055504702,2.973977804,
2017-12-07,321.85,331.5999999,9.749999944,2018-01-09,0.389856309,3.029361486,
2017-12-08,322.55,328.9999999,6.449999891,2018-01-10,0.084521376,1.999689937,
2017-12-11,322.65,327.6500002,-5.000000193,2018-01-11,-1.116289616,1.549666882,
2017-12-12,321.6,327.9999999,6.399999899,2018-01-12,1.311929107,1.99004972,
2017-12-13,324,328.4500001,4.450000148,2018-01-15,2.611331463,1.373456836,
2017-12-14,325.45,331.6500001,-6.200000096,2018-01-16,-0.726343989,1.905054569,
2017-12-15,323.9,330.3499998,6.449999817,2018-01-17,1.201677203,1.9913553,
2017-12-18,325.3,330.5499999,5.24999985,2018-01-18,1.580634117,1.61389482,
2017-12-19,325,330.7499999,5.749999851,2018-01-19,1.56035912,1.769230723,
2017-12-20,324.7,327.4000001,2.700000085,2018-01-22,0.784825802,0.831536829,
2017-12-21,318,332.3999995,14.39999946,2018-01-23,4.015608311,4.528301716,
2017-12-22,319.65,332.7499994,13.09999945,2018-01-24,2.663425922,4.098232269,
2017-12-26,318.6,335.4500006,-16.85000058,2018-01-25,-1.210595369,5.288763523,
2017-12-27,322.35,337.1000004,14.75000043,2018-01-26,2.717141628,4.575771809,
2017-12-28,326.8,339.6500001,-12.85000014,2018-01-29,-1.033723831,3.932068586,
2018-01-02,327.65,335.0499998,7.399999792,2018-01-30,1.919078231,2.25850749,
2018-01-03,328.85,335.5999999,6.749999883,2018-01-31,1.079288363,2.052607536,
2018-01-04,326.15,334.8000002,8.650000169,2018-02-01,0.60958761,2.652153969,
2018-01-05,330.1,328.55,-1.55000004,2018-02-02,0.91961813,-0.469554693,
2018-01-08,332.4,324.1499996,-8.250000363,2018-02-05,2.322411776,-2.481949568,
2018-01-09,331.6,318.8,-12.79999999,2018-02-06,2.450187922,-3.860072374,
2018-01-10,329,310.6500003,18.34999966,2018-02-07,-0.733288646,-5.577507496,
2018-01-11,327.65,313.6500006,-13.99999939,2018-02-08,2.671303988,-4.272851944,
2018-01-12,328,305,22.99999996,2018-02-09,-1.316663384,-7.01219511,
2018-01-15,328.45,309.2499995,19.20000048,2018-02-12,-2.130573273,-5.845638752,
2018-01-16,331.65,312.5500003,19.09999967,2018-02-13,-2.853310585,-5.759083271,
2018-01-17,330.35,315.4499997,14.90000026,2018-02-14,-0.786600113,-4.51036787,
2018-01-18,330.55,317.4000001,13.14999986,2018-02-19,-1.161532402,-3.978218079,
2018-01-19,330.75,313.1500004,17.59999955,2018-02-20,-0.877078652,-5.321239471,
2018-01-22,327.4,315.2000001,12.19999987,2018-02-21,-1.372723937,-3.726328611,
2018-01-23,332.4,312.9999997,-19.40000034,2018-02-22,0.266481549,-5.836341858,
2018-01-24,332.75,318.1000001,-14.64999994,2018-02-23,0.304777592,-4.402704716,
2018-01-25,335.45,318.2499994,-17.2000006,2018-02-26,0.757542908,-5.127440929,
2018-01-26,337.1,316.9,-20.20000001,2018-02-27,1.017987013,-5.992287159,
2018-01-29,339.65,313.5999995,26.0500005,2018-02-28,-0.057246067,-7.669660091,
2018-01-30,335.05,309.3000002,-25.74999983,2018-03-02,1.33475697,-7.685420036,
2018-01-31,335.6,305.0000015,-30.5999985,2018-03-05,0.494207174,-9.117997169,
2018-02-01,334.8,311.4499992,-23.35000079,2018-03-06,1.286538482,-6.974313259,
2018-02-02,328.55,311.5999992,-16.95000077,2018-03-07,2.207485437,-5.159032345,
2018-02-05,324.15,314.7499998,-9.400000215,2018-03-08,2.614909649,-2.899892092,
2018-02-06,318.8,318.25,-0.55000002,2018-03-09,5.197951317,-0.172521964,
2018-02-07,310.65,321.25,10.59999996,2018-03-12,2.181692362,3.412200212,
2018-02-08,313.65,322.6500003,9.000000303,2018-03-13,3.954756021,2.869440556,
2018-02-09,305,322.7000007,17.70000072,2018-03-14,2.046699047,5.803278923,
2018-02-12,309.25,323.9999995,-14.74999953,2018-03-15,-0.467245966,4.769603729,
2018-02-13,312.55,323.1499999,10.59999985,2018-03-16,0.779182076,3.391457319,
2018-02-14,315.45,320.9999999,5.549999881,2018-03-19,3.032938004,1.759391308,
2018-02-19,317.4,322.45,5.04999998,2018-03-20,2.233632803,1.591052294,
2018-02-20,313.15,322.7500001,9.600000059,2018-03-21,4.678224087,3.065623522,
2018-02-21,315.2,323.2500003,8.050000275,2018-03-22,4.554682732,2.553934097,
2018-02-22,313,312.65,-0.349999997,2018-03-23,3.822859526,-0.111821085,
2018-02-23,318.1,315.65,-2.449999988,2018-03-26,2.274838209,-0.770198047,
2018-02-26,318.25,316.3,-1.95000003,2018-03-27,0.705818832,-0.612725854,
2018-02-27,316.9,311.8000002,-5.09999982,2018-03-28,1.62014544,-1.609340429,
2018-02-28,313.6,315.6,1.999999981,2018-03-29,2.778655291,0.637755096,
2018-03-02,309.3,315.7000003,6.400000324,2018-03-30,1.659011364,2.069188595,
2018-03-05,305,314.6000002,9.600000191,2018-04-02,0.838735044,3.147541046,
2018-03-06,311.45,313.95,2.500000001,2018-04-03,0.635508716,0.802697062,
2018-03-07,311.6,308.7000001,-2.899999923,2018-04-04,1.513645291,-0.930680335,
2018-03-08,314.75,314.1,-0.650000004,2018-04-05,0.8554461,-0.206513107,
2018-03-09,318.25,312.3500002,-5.899999809,2018-04-06,0.677849233,-1.853888392,
2018-03-12,321.25,314.1000003,-7.14999966,2018-04-09,0.109382473,-2.225680828,
2018-03-13,322.65,314.5999998,8.050000204,2018-04-10,-0.962155163,-2.494963646,
2018-03-14,322.7,313.6000002,-9.099999758,2018-04-11,0.933466256,-2.819956541,
2018-03-15,324,312.8999999,-11.10000014,2018-04-12,0.383104771,-3.42592597,
2018-03-16,323.15,315.6000003,-7.549999659,2018-04-13,1.774727225,-2.33637619,
2018-03-19,321,315.45,-5.549999986,2018-04-16,0.769501686,-1.728971958,
2018-03-20,322.45,315.5500002,6.899999821,2018-04-17,-0.430760831,-2.13986659,
2018-03-21,322.75,318.7499999,4.000000076,2018-04-18,-0.111068524,-1.239349365,
2018-03-22,323.25,320.15,3.100000034,2018-04-19,-0.234691888,-0.959010065,
2018-03-23,312.65,318.05,5.399999957,2018-04-20,2.628451109,1.727170944,
2018-03-26,315.65,318.2500001,2.600000053,2018-04-23,1.293560386,0.82369715,
2018-03-27,316.3,316.5,0.200000003,2018-04-24,0.117306016,0.063231111,
2018-03-28,311.8,314.1000001,2.300000063,2018-04-25,1.673571467,0.737652361,
2018-03-29,315.6,318.6,3.000000009,2018-04-26,2.581382275,0.950570345,
2018-03-30,315.7,321.2999999,5.599999928,2018-04-27,0.175416023,1.773835897,
2018-04-02,314.6,322.8,-8.199999964,2018-04-30,-0.40202859,2.606484413,
2018-04-03,313.95,320.8999997,6.949999651,2018-05-02,2.0275805,2.213728189,
2018-04-04,308.7,319.1499999,-10.44999987,2018-05-03,-0.060523666,3.385163546,
2018-04-05,314.1,317.5999999,-3.499999864,2018-05-04,-1.089712858,1.114294767,
